CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:38 PM,XRP,Bittrex ,72.789,koinex  ,92.14,26.585,-21.001
27/Dec/2017: 08:38 PM,XRP,exmo    ,75.566,koinex  ,92.14,21.933,-17.988
27/Dec/2017: 08:38 PM,XRP,bitfinex,71.5,koinex  ,92.14,28.868,-22.401
27/Dec/2017: 08:38 PM,XRP,Kraken  ,71.916,koinex  ,92.14,28.122,-21.949

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:38 PM,ETH,cex,51807.551,koinex  ,58750.0,13.4,-11.817
27/Dec/2017: 08:38 PM,ETH,Bittrex ,47570.694,koinex  ,58750.0,23.5,-19.029
27/Dec/2017: 08:38 PM,ETH,exmo    ,48961.017,koinex  ,58750.0,19.993,-16.662
27/Dec/2017: 08:38 PM,ETH,bitfinex,46681.869,koinex  ,58750.0,25.852,-20.541
27/Dec/2017: 08:38 PM,ETH,Kraken  ,46836.203,koinex  ,58750.0,25.437,-20.279

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 08:38 PM,LTC,Bittrex ,17180.897,koinex  ,21350.0,24.266,-19.527
27/Dec/2017: 08:38 PM,LTC,exmo    ,17745.207,koinex  ,21350.0,20.314,-16.884
27/Dec/2017: 08:38 PM,LTC,bitfinex,16835.853,koinex  ,21350.0,26.813,-21.144
27/Dec/2017: 08:38 PM,LTC,Kraken  ,17159.89,koinex  ,21350.0,24.418,-19.626

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 09:07 PM,XRP,cex,74.58,koinex  ,92.79,24.416,-19.625
27/Dec/2017: 09:07 PM,XRP,Bittrex ,74.605,koinex  ,92.79,24.375,-19.598
27/Dec/2017: 09:07 PM,XRP,exmo    ,77.628,koinex  ,92.79,19.532,-16.341
27/Dec/2017: 09:07 PM,XRP,bitfinex,72.925,koinex  ,92.79,27.24,-21.409
27/Dec/2017: 09:07 PM,XRP,Kraken  ,74.095,koinex  ,92.79,25.232,-20.148

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 09:07 PM,ETH,cex,52414.68,koinex  ,59400.0,13.327,-11.76
27/Dec/2017: 09:07 PM,ETH,Bittrex ,48109.193,koinex  ,59400.0,23.469,-19.008
27/Dec/2017: 09:07 PM,ETH,exmo    ,49720.125,koinex  ,59400.0,19.469,-16.296
27/Dec/2017: 09:07 PM,ETH,bitfinex,47177.662,koinex  ,59400.0,25.907,-20.576
27/Dec/2017: 09:07 PM,ETH,Kraken  ,47459.944,koinex  ,59400.0,25.158,-20.101

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 09:07 PM,LTC,Bittrex ,17494.399,koinex  ,21350.0,22.039,-18.059
27/Dec/2017: 09:07 PM,LTC,exmo    ,18128.278,koinex  ,21350.0,17.772,-15.09
27/Dec/2017: 09:07 PM,LTC,bitfinex,17074.212,koinex  ,21350.0,25.042,-20.027
27/Dec/2017: 09:07 PM,LTC,Kraken  ,17243.581,koinex  ,21350.0,23.814,-19.234

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
27/Dec/2017: 09:07 PM,BCH,bitfinex,174700.481,koinex  ,216500.0,23.926,-19.307
27/Dec/2017: 09:07 PM,BCH,bitfinex,174700.481,coindelta,214990.0,23.062,-18.74
27/Dec/2017: 09:07 PM,BCH,cex,192465.096,koinex  ,216500.0,12.488,-11.102
27/Dec/2017: 09:07 PM,BCH,cex,192465.096,coindelta,214990.0,11.703,-10.477
27/Dec/2017: 09:07 PM,BCH,Bittrex ,178864.14,koinex  ,216500.0,21.042,-17.384
27/Dec/2017: 09:07 PM,BCH,Bittrex ,178864.14,coindelta,214990.0,20.197,-16.804
27/Dec/2017: 09:07 PM,BCH,exmo    ,183573.051,koinex  ,216500.0,17.937,-15.209
27/Dec/2017: 09:07 PM,BCH,exmo    ,183573.051,coindelta,214990.0,17.114,-14.613
27/Dec/2017: 09:07 PM,BCH,Kraken  ,175720.545,koinex  ,216500.0,23.207,-18.836
27/Dec/2017: 09:07 PM,BCH,Kraken  ,175720.545,coindelta,214990.0,22.348,-18.266
27/Dec/2017: 09:07 PM,BCH,Abucoins,2930.81,koinex  ,216500.0,7287.036,-98.646
27/Dec/2017: 09:07 PM,BCH,Abucoins,2930.81,coindelta,214990.0,7235.515,-98.637

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:54 AM,XRP,cex,77.647,koinex  ,100.5,29.432,-22.74
28/Dec/2017: 08:54 AM,XRP,Bittrex ,78.46,koinex  ,100.5,28.091,-21.931
28/Dec/2017: 08:54 AM,XRP,exmo    ,82.581,koinex  ,100.5,21.699,-17.83
28/Dec/2017: 08:54 AM,XRP,bitfinex,75.164,koinex  ,100.5,33.708,-25.21
28/Dec/2017: 08:54 AM,XRP,Kraken  ,76.665,koinex  ,100.5,31.089,-23.716

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:54 AM,ETH,cex,51433.064,koinex  ,58700.0,14.129,-12.38
28/Dec/2017: 08:54 AM,ETH,Bittrex ,47086.392,koinex  ,58700.0,24.664,-19.785
28/Dec/2017: 08:54 AM,ETH,exmo    ,48902.012,koinex  ,58700.0,20.036,-16.692
28/Dec/2017: 08:54 AM,ETH,bitfinex,45189.499,koinex  ,58700.0,29.897,-23.016
28/Dec/2017: 08:54 AM,ETH,Kraken  ,45742.515,koinex  ,58700.0,28.327,-22.074

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:54 AM,LTC,Bittrex ,16722.001,koinex  ,20990.0,25.523,-20.333
28/Dec/2017: 08:54 AM,LTC,exmo    ,17382.808,koinex  ,20990.0,20.751,-17.185
28/Dec/2017: 08:54 AM,LTC,bitfinex,15930.328,koinex  ,20990.0,31.761,-24.105
28/Dec/2017: 08:54 AM,LTC,Kraken  ,16260.726,koinex  ,20990.0,29.084,-22.531

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:54 AM,BCH,bitfinex,162312.15,koinex  ,212500.0,30.921,-23.618
28/Dec/2017: 08:54 AM,BCH,bitfinex,162312.15,coindelta,207101.0,27.594,-21.627
28/Dec/2017: 08:54 AM,BCH,cex,185507.146,koinex  ,212500.0,14.551,-12.703
28/Dec/2017: 08:54 AM,BCH,cex,185507.146,coindelta,207101.0,11.64,-10.427
28/Dec/2017: 08:54 AM,BCH,Bittrex ,169226.648,koinex  ,212500.0,25.571,-20.364
28/Dec/2017: 08:54 AM,BCH,Bittrex ,169226.648,coindelta,207101.0,22.381,-18.288
28/Dec/2017: 08:54 AM,BCH,exmo    ,175784.703,koinex  ,212500.0,20.887,-17.278
28/Dec/2017: 08:54 AM,BCH,exmo    ,175784.703,coindelta,207101.0,17.815,-15.121
28/Dec/2017: 08:54 AM,BCH,Kraken  ,164525.497,koinex  ,212500.0,29.159,-22.576
28/Dec/2017: 08:54 AM,BCH,Kraken  ,164525.497,coindelta,207101.0,25.878,-20.558
28/Dec/2017: 08:54 AM,BCH,Abucoins,174291.813,koinex  ,212500.0,21.922,-17.98
28/Dec/2017: 08:54 AM,BCH,Abucoins,174291.813,coindelta,207101.0,18.824,-15.842

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:58 AM,XRP,cex,79.873,koinex  ,101.3,26.826,-21.152
28/Dec/2017: 08:58 AM,XRP,Bittrex ,77.886,koinex  ,101.3,30.062,-23.114
28/Dec/2017: 08:58 AM,XRP,exmo    ,81.541,koinex  ,101.3,24.232,-19.505
28/Dec/2017: 08:58 AM,XRP,bitfinex,74.503,koinex  ,101.3,35.967,-26.453
28/Dec/2017: 08:58 AM,XRP,Kraken  ,76.665,koinex  ,101.3,32.133,-24.319

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:58 AM,ETH,cex,51136.834,koinex  ,58700.0,14.79,-12.884
28/Dec/2017: 08:58 AM,ETH,Bittrex ,46598.407,koinex  ,58700.0,25.97,-20.616
28/Dec/2017: 08:58 AM,ETH,exmo    ,48842.87,koinex  ,58700.0,20.181,-16.792
28/Dec/2017: 08:58 AM,ETH,bitfinex,44543.458,koinex  ,58700.0,31.781,-24.117
28/Dec/2017: 08:58 AM,ETH,Kraken  ,45932.414,koinex  ,58700.0,27.796,-21.751

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 AM,LTC,Bittrex ,15983.254,koinex  ,21000.0,31.388,-23.889
28/Dec/2017: 08:59 AM,LTC,exmo    ,17419.879,koinex  ,21000.0,20.552,-17.048
28/Dec/2017: 08:59 AM,LTC,bitfinex,15753.26,koinex  ,21000.0,33.306,-24.984
28/Dec/2017: 08:59 AM,LTC,Kraken  ,16050.298,koinex  ,21000.0,30.839,-23.57

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 AM,BCH,bitfinex,159059.492,koinex  ,213000.0,33.912,-25.324
28/Dec/2017: 08:59 AM,BCH,bitfinex,159059.492,coindelta,207101.0,30.203,-23.197
28/Dec/2017: 08:59 AM,BCH,cex,183483.05,koinex  ,213000.0,16.087,-13.858
28/Dec/2017: 08:59 AM,BCH,cex,183483.05,coindelta,207101.0,12.872,-11.404
28/Dec/2017: 08:59 AM,BCH,Bittrex ,163826.685,koinex  ,213000.0,30.015,-23.086
28/Dec/2017: 08:59 AM,BCH,Bittrex ,163826.685,coindelta,207101.0,26.415,-20.895
28/Dec/2017: 08:59 AM,BCH,exmo    ,175421.584,koinex  ,213000.0,21.422,-17.642
28/Dec/2017: 08:59 AM,BCH,exmo    ,175421.584,coindelta,207101.0,18.059,-15.297
28/Dec/2017: 08:59 AM,BCH,Kraken  ,164557.575,koinex  ,213000.0,29.438,-22.743
28/Dec/2017: 08:59 AM,BCH,Kraken  ,164557.575,coindelta,207101.0,25.853,-20.542
28/Dec/2017: 08:59 AM,BCH,Abucoins,174291.813,koinex  ,213000.0,22.209,-18.173
28/Dec/2017: 08:59 AM,BCH,Abucoins,174291.813,coindelta,207101.0,18.824,-15.842

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 AM,BTC,cex,1041585.936,koinex  ,1225000.0,17.609,-14.973
28/Dec/2017: 08:59 AM,BTC,Bittrex ,943950.585,koinex  ,1225000.0,29.774,-22.943
28/Dec/2017: 08:59 AM,BTC,exmo    ,1007233.5,koinex  ,1225000.0,21.62,-17.777
28/Dec/2017: 08:59 AM,BTC,bitfinex,908948.04,koinex  ,1225000.0,34.771,-25.8
28/Dec/2017: 08:59 AM,BTC,Kraken  ,930279.578,koinex  ,1225000.0,31.681,-24.059

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 AM,ZEC,Bittrex ,32486.013,cex,35734.335,9.999,-9.09
28/Dec/2017: 08:59 AM,ZEC,exmo    ,34322.925,cex,35734.335,4.112,-3.95
28/Dec/2017: 08:59 AM,ZEC,bitfinex,31435.95,cex,35734.335,13.673,-12.029
28/Dec/2017: 08:59 AM,ZEC,Kraken  ,32087.123,cex,35734.335,11.367,-10.206

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 AM,QTUM,bitfinex,2822.82,coindelta,3738.0,32.421,-24.483

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 AM,OMG,bitfinex,869.685,coindelta,1168.0,34.301,-25.541

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:52 AM,XRP,cex,78.391,koinex  ,100.99,28.829,-22.377
28/Dec/2017: 09:52 AM,XRP,Bittrex ,77.613,koinex  ,100.99,30.119,-23.147
28/Dec/2017: 09:52 AM,XRP,exmo    ,81.515,koinex  ,100.99,23.891,-19.284
28/Dec/2017: 09:52 AM,XRP,bitfinex,74.933,koinex  ,100.99,34.774,-25.802
28/Dec/2017: 09:52 AM,XRP,Kraken  ,76.342,koinex  ,100.99,32.286,-24.406
28/Dec/2017: 09:52 AM,XRP,binance,99.039,koinex  ,100.99,1.97,-1.932

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:52 AM,ETH,cex,51388.155,koinex  ,59270.0,15.338,-13.298
28/Dec/2017: 09:52 AM,ETH,Bittrex ,46932.652,koinex  ,59270.0,26.287,-20.816
28/Dec/2017: 09:52 AM,ETH,exmo    ,49078.575,koinex  ,59270.0,20.766,-17.195
28/Dec/2017: 09:52 AM,ETH,bitfinex,45287.014,koinex  ,59270.0,30.876,-23.592
28/Dec/2017: 09:52 AM,ETH,Kraken  ,46044.685,koinex  ,59270.0,28.723,-22.314
28/Dec/2017: 09:52 AM,ETH,binance,46668.893,koinex  ,59270.0,27.001,-21.261

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:52 AM,LTC,Bittrex ,16384.895,koinex  ,21000.0,28.167,-21.977
28/Dec/2017: 09:52 AM,LTC,exmo    ,17386.647,koinex  ,21000.0,20.782,-17.206
28/Dec/2017: 09:52 AM,LTC,bitfinex,15846.285,koinex  ,21000.0,32.523,-24.541
28/Dec/2017: 09:52 AM,LTC,Kraken  ,15947.008,koinex  ,21000.0,31.686,-24.062
28/Dec/2017: 09:52 AM,LTC,binance,16424.197,koinex  ,21000.0,27.86,-21.79

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,XRP,cex,78.263,koinex  ,100.99,29.04,-22.505
28/Dec/2017: 09:54 AM,XRP,Bittrex ,77.945,koinex  ,100.99,29.566,-22.819
28/Dec/2017: 09:54 AM,XRP,exmo    ,81.798,koinex  ,100.99,23.463,-19.004
28/Dec/2017: 09:54 AM,XRP,bitfinex,75.555,koinex  ,100.99,33.664,-25.185
28/Dec/2017: 09:54 AM,XRP,Kraken  ,76.665,koinex  ,100.99,31.729,-24.086
28/Dec/2017: 09:54 AM,XRP,binance,98.974,koinex  ,100.99,2.037,-1.996

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,ETH,cex,51324.513,koinex  ,59270.0,15.481,-13.406
28/Dec/2017: 09:54 AM,ETH,Bittrex ,46932.652,koinex  ,59270.0,26.287,-20.816
28/Dec/2017: 09:54 AM,ETH,exmo    ,49078.575,koinex  ,59270.0,20.766,-17.195
28/Dec/2017: 09:54 AM,ETH,bitfinex,45421.74,koinex  ,59270.0,30.488,-23.365
28/Dec/2017: 09:54 AM,ETH,Kraken  ,46312.853,koinex  ,59270.0,27.977,-21.861
28/Dec/2017: 09:54 AM,ETH,binance,46692.11,koinex  ,59270.0,26.938,-21.221

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,LTC,Bittrex ,16384.895,koinex  ,21000.0,28.167,-21.977
28/Dec/2017: 09:54 AM,LTC,exmo    ,17373.11,koinex  ,21000.0,20.876,-17.271
28/Dec/2017: 09:54 AM,LTC,bitfinex,15838.586,koinex  ,21000.0,32.588,-24.578
28/Dec/2017: 09:54 AM,LTC,Kraken  ,16015.013,koinex  ,21000.0,31.127,-23.738
28/Dec/2017: 09:54 AM,LTC,binance,16390.366,koinex  ,21000.0,28.124,-21.951

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,BCH,bitfinex,162312.15,koinex  ,212000.0,30.613,-23.438
28/Dec/2017: 09:54 AM,BCH,bitfinex,162312.15,coindelta,212499.0,30.92,-23.617
28/Dec/2017: 09:54 AM,BCH,cex,184102.986,koinex  ,212000.0,15.153,-13.159
28/Dec/2017: 09:54 AM,BCH,cex,184102.986,coindelta,212499.0,15.424,-13.363
28/Dec/2017: 09:54 AM,BCH,Bittrex ,167897.099,koinex  ,212000.0,26.268,-20.803
28/Dec/2017: 09:54 AM,BCH,Bittrex ,167897.099,coindelta,212499.0,26.565,-20.989
28/Dec/2017: 09:54 AM,BCH,exmo    ,177003.931,koinex  ,212000.0,19.771,-16.508
28/Dec/2017: 09:54 AM,BCH,exmo    ,177003.931,coindelta,212499.0,20.053,-16.704
28/Dec/2017: 09:54 AM,BCH,Kraken  ,164044.335,koinex  ,212000.0,29.233,-22.621
28/Dec/2017: 09:54 AM,BCH,Kraken  ,164044.335,coindelta,212499.0,29.538,-22.802
28/Dec/2017: 09:54 AM,BCH,Abucoins,179208.097,koinex  ,212000.0,18.298,-15.468
28/Dec/2017: 09:54 AM,BCH,Abucoins,179208.097,coindelta,212499.0,18.577,-15.666
28/Dec/2017: 09:54 AM,BCH,binance,167167.4,koinex  ,212000.0,26.819,-21.147
28/Dec/2017: 09:54 AM,BCH,binance,167167.4,coindelta,212499.0,27.117,-21.333

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,BTC,cex,1046436.054,koinex  ,1223900.0,16.959,-14.5
28/Dec/2017: 09:54 AM,BTC,Bittrex ,960549.19,koinex  ,1223900.0,27.417,-21.517
28/Dec/2017: 09:54 AM,BTC,exmo    ,999072.728,koinex  ,1223900.0,22.504,-18.37
28/Dec/2017: 09:54 AM,BTC,bitfinex,926654.82,koinex  ,1223900.0,32.077,-24.287
28/Dec/2017: 09:54 AM,BTC,Kraken  ,933397.511,koinex  ,1223900.0,31.123,-23.736
28/Dec/2017: 09:54 AM,BTC,binance,953840.603,koinex  ,1223900.0,28.313,-22.065

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,ZEC,Bittrex ,32836.454,cex,35606.025,8.434,-7.778
28/Dec/2017: 09:54 AM,ZEC,exmo    ,34062.456,cex,35606.025,4.532,-4.335
28/Dec/2017: 09:54 AM,ZEC,bitfinex,31561.694,cex,35606.025,12.814,-11.359
28/Dec/2017: 09:54 AM,ZEC,Kraken  ,32719.05,cex,35606.025,8.824,-8.108
28/Dec/2017: 09:54 AM,ZEC,binance,40937.196,cex,35606.025,-13.023,14.973

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:54 AM,QTUM,bitfinex,2872.219,coindelta,3644.0,26.871,-21.179
28/Dec/2017: 09:54 AM,QTUM,binance,3722.215,coindelta,3644.0,-2.101,2.146

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 09:55 AM,OMG,bitfinex,888.418,coindelta,1172.0,31.92,-24.196
28/Dec/2017: 09:55 AM,OMG,binance,1162.937,coindelta,1172.0,0.779,-0.773

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:50 PM,XRP,cex,80.747,koinex  ,104.0,28.797,-22.358
28/Dec/2017: 08:50 PM,XRP,Bittrex ,86.312,koinex  ,104.0,20.492,-17.007
28/Dec/2017: 08:50 PM,XRP,exmo    ,88.302,koinex  ,104.0,17.777,-15.094
28/Dec/2017: 08:50 PM,XRP,bitfinex,78.761,koinex  ,104.0,32.046,-24.269
28/Dec/2017: 08:50 PM,XRP,Kraken  ,80.243,koinex  ,104.0,29.606,-22.843
28/Dec/2017: 08:50 PM,XRP,binance,103.466,koinex  ,104.0,0.517,-0.514

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:50 PM,ETH,cex,52032.947,koinex  ,59601.01,14.545,-12.698
28/Dec/2017: 08:50 PM,ETH,Bittrex ,49559.338,koinex  ,59601.01,20.262,-16.848
28/Dec/2017: 08:50 PM,ETH,exmo    ,49213.44,koinex  ,59601.01,21.107,-17.429
28/Dec/2017: 08:50 PM,ETH,bitfinex,45259.063,koinex  ,59601.01,31.689,-24.063
28/Dec/2017: 08:50 PM,ETH,Kraken  ,46166.436,koinex  ,59601.01,29.1,-22.541
28/Dec/2017: 08:50 PM,ETH,binance,49356.754,koinex  ,59601.01,20.756,-17.188

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:51 PM,LTC,Bittrex ,17209.077,koinex  ,20840.0,21.099,-17.423
28/Dec/2017: 08:51 PM,LTC,exmo    ,17237.52,koinex  ,20840.0,20.899,-17.286
28/Dec/2017: 08:51 PM,LTC,bitfinex,15763.68,koinex  ,20840.0,32.203,-24.359
28/Dec/2017: 08:51 PM,LTC,Kraken  ,16153.286,koinex  ,20840.0,29.014,-22.489
28/Dec/2017: 08:51 PM,LTC,binance,17174.028,koinex  ,20840.0,21.346,-17.591

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:51 PM,BCH,bitfinex,157399.704,koinex  ,207501.0,31.831,-24.145
28/Dec/2017: 08:51 PM,BCH,bitfinex,157399.704,coindelta,209099.01,32.846,-24.725
28/Dec/2017: 08:51 PM,BCH,cex,181987.2,koinex  ,207501.0,14.02,-12.296
28/Dec/2017: 08:51 PM,BCH,cex,181987.2,coindelta,209099.01,14.898,-12.966
28/Dec/2017: 08:51 PM,BCH,Bittrex ,172160.868,koinex  ,207501.0,20.527,-17.031
28/Dec/2017: 08:51 PM,BCH,Bittrex ,172160.868,coindelta,209099.01,21.456,-17.665
28/Dec/2017: 08:51 PM,BCH,exmo    ,171093.6,koinex  ,207501.0,21.279,-17.546
28/Dec/2017: 08:51 PM,BCH,exmo    ,171093.6,coindelta,209099.01,22.213,-18.176
28/Dec/2017: 08:51 PM,BCH,Kraken  ,160706.232,koinex  ,207501.0,29.118,-22.552
28/Dec/2017: 08:51 PM,BCH,Kraken  ,160706.232,coindelta,209099.01,30.113,-23.143
28/Dec/2017: 08:51 PM,BCH,Abucoins,186948.056,koinex  ,207501.0,10.994,-9.905
28/Dec/2017: 08:51 PM,BCH,Abucoins,186948.056,coindelta,209099.01,11.849,-10.594
28/Dec/2017: 08:51 PM,BCH,binance,170622.916,koinex  ,207501.0,21.614,-17.772
28/Dec/2017: 08:51 PM,BCH,binance,170622.916,coindelta,209099.01,22.55,-18.401

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:58 PM,XRP,cex,81.061,koinex  ,104.7,29.162,-22.578
28/Dec/2017: 08:58 PM,XRP,Bittrex ,86.697,koinex  ,104.7,20.765,-17.195
28/Dec/2017: 08:58 PM,XRP,exmo    ,88.43,koinex  ,104.7,18.398,-15.539
28/Dec/2017: 08:58 PM,XRP,bitfinex,79.248,koinex  ,104.7,32.117,-24.31
28/Dec/2017: 08:58 PM,XRP,Kraken  ,81.061,koinex  ,104.7,29.162,-22.578
28/Dec/2017: 08:58 PM,XRP,binance,104.72,koinex  ,104.7,-0.019,0.019

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:58 PM,ETH,cex,52081.321,koinex  ,59601.01,14.438,-12.617
28/Dec/2017: 08:58 PM,ETH,Bittrex ,49812.816,koinex  ,59601.01,19.65,-16.423
28/Dec/2017: 08:58 PM,ETH,exmo    ,49191.144,koinex  ,59601.01,21.162,-17.466
28/Dec/2017: 08:58 PM,ETH,bitfinex,45489.751,koinex  ,59601.01,31.021,-23.676
28/Dec/2017: 08:58 PM,ETH,Kraken  ,46111.327,koinex  ,59601.01,29.255,-22.633
28/Dec/2017: 08:58 PM,ETH,binance,49621.945,koinex  ,59601.01,20.11,-16.743

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:58 PM,LTC,Bittrex ,17221.82,koinex  ,20820.0,20.893,-17.282
28/Dec/2017: 08:58 PM,LTC,exmo    ,17228.869,koinex  ,20820.0,20.844,-17.248
28/Dec/2017: 08:58 PM,LTC,bitfinex,15789.953,koinex  ,20820.0,31.856,-24.16
28/Dec/2017: 08:58 PM,LTC,Kraken  ,16153.286,koinex  ,20820.0,28.89,-22.415
28/Dec/2017: 08:58 PM,LTC,binance,17102.808,koinex  ,20820.0,21.734,-17.854

CURRENT_DATE_AND_TIME,CUR,BUY SOURCE,BUYPRICE,SELL SOURCE,SELLPRICE,% DIFFERENCE,FUND
28/Dec/2017: 08:59 PM,BCH,bitfinex,157636.8,koinex  ,207100.0,31.378,-23.884
28/Dec/2017: 08:59 PM,BCH,bitfinex,157636.8,coindelta,209099.01,32.646,-24.611
28/Dec/2017: 08:59 PM,BCH,cex,182051.267,koinex  ,207100.0,13.759,-12.095
28/Dec/2017: 08:59 PM,BCH,cex,182051.267,coindelta,209099.01,14.857,-12.935
28/Dec/2017: 08:59 PM,BCH,Bittrex ,170818.056,koinex  ,207100.0,21.24,-17.519
28/Dec/2017: 08:59 PM,BCH,Bittrex ,170818.056,coindelta,209099.01,22.41,-18.308
28/Dec/2017: 08:59 PM,BCH,exmo    ,171093.6,koinex  ,207100.0,21.045,-17.386
28/Dec/2017: 08:59 PM,BCH,exmo    ,171093.6,coindelta,209099.01,22.213,-18.176
